<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
16.03.2021;0;38750.0000000;39271.0000000;37650.0000000;38749.0000000;1218
17.03.2021;0;38725.0000000;39588.0000000;38419.0000000;39434.0000000;1038
18.03.2021;0;39206.0000000;39507.0000000;37850.0000000;37917.0000000;587
19.03.2021;0;37977.0000000;38444.0000000;37474.0000000;38203.0000000;866
22.03.2021;0;38278.0000000;40100.0000000;38278.0000000;39520.0000000;1220
23.03.2021;0;39668.0000000;40540.0000000;39500.0000000;39954.0000000;1083
24.03.2021;0;39960.0000000;40288.0000000;38668.0000000;38791.0000000;870
25.03.2021;0;39010.0000000;39010.0000000;37500.0000000;38234.0000000;953
26.03.2021;0;38365.0000000;38965.0000000;37600.0000000;38802.0000000;688
29.03.2021;0;38680.0000000;39478.0000000;38588.0000000;39143.0000000;495
30.03.2021;0;38975.0000000;39412.0000000;38673.0000000;39068.0000000;258
31.03.2021;0;38854.0000000;40704.0000000;38780.0000000;40373.0000000;991
01.04.2021;0;40500.0000000;42316.0000000;40500.0000000;42168.0000000;1168
05.04.2021;0;41997.0000000;42790.0000000;41923.0000000;42702.0000000;1148
06.04.2021;0;42761.0000000;43449.0000000;42428.0000000;42837.0000000;805
07.04.2021;0;43280.0000000;43921.0000000;42645.0000000;43572.0000000;639
08.04.2021;0;43671.0000000;44455.0000000;43587.0000000;44033.0000000;354
09.04.2021;0;44228.0000000;44545.0000000;43936.0000000;44458.0000000;540
12.04.2021;0;44746.0000000;47500.0000000;43831.0000000;47061.0000000;2312
13.04.2021;0;46555.0000000;48100.0000000;46481.0000000;47513.0000000;1454
14.04.2021;0;47698.0000000;47718.0000000;46236.0000000;46450.0000000;499
15.04.2021;0;47745.0000000;49564.0000000;47337.0000000;49208.0000000;2022
16.04.2021;0;48822.0000000;49285.0000000;48100.0000000;48299.0000000;334
19.04.2021;0;48598.0000000;48733.0000000;46517.0000000;46991.0000000;1040
20.04.2021;0;47350.0000000;47500.0000000;46100.0000000;46444.0000000;1171
21.04.2021;0;46168.0000000;47054.0000000;46168.0000000;46965.0000000;282
22.04.2021;0;46987.0000000;47204.0000000;44638.0000000;44786.0000000;615
23.04.2021;0;44786.0000000;45844.0000000;44057.0000000;45665.0000000;497
26.04.2021;0;45665.0000000;46400.0000000;45397.0000000;46311.0000000;350
27.04.2021;0;46305.0000000;46919.0000000;46061.0000000;46125.0000000;333
28.04.2021;0;46125.0000000;46351.0000000;45320.0000000;45499.0000000;308
29.04.2021;0;45976.0000000;46000.0000000;45000.0000000;45551.0000000;337
30.04.2021;0;45520.0000000;46017.0000000;45186.0000000;45186.0000000;145
04.05.2021;0;44529.0000000;44707.0000000;42114.0000000;43251.0000000;887
05.05.2021;0;43493.0000000;44200.0000000;43156.0000000;43384.0000000;1099
06.05.2021;0;43371.0000000;43620.0000000;42380.0000000;43121.0000000;405
07.05.2021;0;43732.0000000;44046.0000000;43009.0000000;43750.0000000;423
10.05.2021;0;43977.0000000;43977.0000000;42410.0000000;42455.0000000;477
11.05.2021;0;42066.0000000;42448.0000000;40733.0000000;42408.0000000;709
12.05.2021;0;42024.0000000;42328.0000000;40960.0000000;41030.0000000;565
13.05.2021;0;41292.0000000;41748.0000000;39964.0000000;40374.0000000;577
14.05.2021;0;41000.0000000;42325.0000000;40654.0000000;42161.0000000;305
17.05.2021;0;42161.0000000;42163.0000000;41006.0000000;41838.0000000;335
18.05.2021;0;42175.0000000;42452.0000000;41227.0000000;41246.0000000;135
19.05.2021;0;41167.0000000;41484.0000000;39770.0000000;41438.0000000;678
20.05.2021;0;41469.0000000;43135.0000000;41267.0000000;43000.0000000;792
21.05.2021;0;43694.0000000;44725.0000000;43000.0000000;44156.0000000;1542
24.05.2021;0;44443.0000000;46250.0000000;44399.0000000;46077.0000000;1174
25.05.2021;0;46675.0000000;46675.0000000;45439.0000000;45998.0000000;1713
26.05.2021;0;46153.0000000;46625.0000000;45107.0000000;45850.0000000;1920
27.05.2021;0;45856.0000000;46542.0000000;45500.0000000;45600.0000000;2289
28.05.2021;0;45692.0000000;47660.0000000;45527.0000000;47559.0000000;2035
01.06.2021;0;47400.0000000;48174.0000000;46768.0000000;47790.0000000;811
02.06.2021;0;47725.0000000;49500.0000000;47500.0000000;49175.0000000;764
03.06.2021;0;49176.0000000;50598.0000000;48500.0000000;49918.0000000;853
04.06.2021;0;49950.0000000;51408.0000000;49544.0000000;51220.0000000;967
07.06.2021;0;51187.0000000;51842.0000000;49871.0000000;51377.0000000;1260
08.06.2021;0;51413.0000000;51491.0000000;49970.0000000;50519.0000000;805
09.06.2021;0;50600.0000000;50781.0000000;49800.0000000;50029.0000000;582
10.06.2021;0;49940.0000000;50201.0000000;49456.0000000;50000.0000000;519
11.06.2021;0;50001.0000000;51750.0000000;49978.0000000;51400.0000000;525
14.06.2021;0;51692.0000000;52084.0000000;51055.0000000;51891.0000000;650
15.06.2021;0;52400.0000000;52400.0000000;51250.0000000;51397.0000000;508
16.06.2021;0;51198.0000000;51950.0000000;50847.0000000;51599.0000000;484
17.06.2021;0;51220.0000000;54496.0000000;51201.0000000;53990.0000000;1030
18.06.2021;0;55500.0000000;57900.0000000;54000.0000000;54282.0000000;2147
21.06.2021;0;54322.0000000;54788.0000000;52290.0000000;53816.0000000;1921
22.06.2021;0;54118.0000000;55327.0000000;53577.0000000;54993.0000000;916
23.06.2021;0;55995.0000000;55996.0000000;54766.0000000;55255.0000000;681
24.06.2021;0;55120.0000000;56000.0000000;55120.0000000;55468.0000000;619
25.06.2021;0;55640.0000000;55780.0000000;54700.0000000;54992.0000000;347
28.06.2021;0;55529.0000000;57899.0000000;55188.0000000;57767.0000000;1280
29.06.2021;0;58118.0000000;58439.0000000;57225.0000000;58390.0000000;1038
30.06.2021;0;58611.0000000;58907.0000000;58104.0000000;58580.0000000;683
01.07.2021;0;58964.0000000;59725.0000000;58164.0000000;59456.0000000;1198
02.07.2021;0;59767.0000000;60100.0000000;59600.0000000;60029.0000000;697
06.07.2021;0;60619.0000000;61783.0000000;60142.0000000;61496.0000000;1266
07.07.2021;0;61773.0000000;62148.0000000;60845.0000000;60845.0000000;1137
08.07.2021;0;61100.0000000;61445.0000000;59175.0000000;59622.0000000;2017
09.07.2021;0;60493.0000000;60494.0000000;58784.0000000;59428.0000000;857
12.07.2021;0;59447.0000000;61010.0000000;59447.0000000;60999.0000000;1056
13.07.2021;0;61000.0000000;61171.0000000;59985.0000000;60217.0000000;313
14.07.2021;0;59400.0000000;60448.0000000;58700.0000000;58848.0000000;544
15.07.2021;0;57540.0000000;61290.0000000;56199.0000000;57550.0000000;1077
22.07.2021;0;15500.0000000;20556.0000000;14258.0000000;14460.0000000;17493
23.07.2021;0;14539.0000000;14570.0000000;14186.0000000;14392.0000000;5355
26.07.2021;0;14441.0000000;14500.0000000;13980.0000000;14168.0000000;6136
27.07.2021;0;14200.0000000;14458.0000000;13830.0000000;14099.0000000;7711
28.07.2021;0;14085.0000000;14465.0000000;14027.0000000;14325.0000000;3556
29.07.2021;0;14336.0000000;14524.0000000;14185.0000000;14248.0000000;4197
30.07.2021;0;14247.0000000;14306.0000000;13900.0000000;14268.0000000;5341
02.08.2021;0;14408.0000000;14560.0000000;14113.0000000;14399.0000000;5825
03.08.2021;0;14393.0000000;14788.0000000;14066.0000000;14414.0000000;10972
04.08.2021;0;14332.0000000;14880.0000000;14320.0000000;14830.0000000;9505
05.08.2021;0;14830.0000000;15152.0000000;14720.0000000;15083.0000000;3538
