<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
30.07.2021;0;247542.0000000;247767.0000000;241223.0000000;243774.0000000;703
02.08.2021;0;245230.0000000;246758.0000000;242281.0000000;242978.0000000;317
03.08.2021;0;243498.0000000;247456.0000000;241320.0000000;246351.0000000;281
04.08.2021;0;246917.0000000;247145.0000000;244540.0000000;245800.0000000;144
05.08.2021;0;246632.0000000;247500.0000000;244741.0000000;246862.0000000;168
06.08.2021;0;246862.0000000;247578.0000000;244850.0000000;245275.0000000;167
09.08.2021;0;246178.0000000;246973.0000000;244755.0000000;245768.0000000;211
10.08.2021;0;244996.0000000;248200.0000000;244996.0000000;245775.0000000;164
11.08.2021;0;245513.0000000;246250.0000000;241000.0000000;241769.0000000;560
12.08.2021;0;241565.0000000;248999.0000000;240754.0000000;243389.0000000;215
13.08.2021;0;243180.0000000;243180.0000000;240591.0000000;240853.0000000;111
16.08.2021;0;241000.0000000;242258.0000000;235950.0000000;242000.0000000;188
17.08.2021;0;240793.0000000;241625.0000000;237500.0000000;237949.0000000;168
18.08.2021;0;239100.0000000;239708.0000000;236500.0000000;236500.0000000;152
19.08.2021;0;235490.0000000;239786.0000000;234285.0000000;236547.0000000;204
20.08.2021;0;238150.0000000;238413.0000000;236334.0000000;237521.0000000;126
23.08.2021;0;241550.0000000;242908.0000000;236740.0000000;242300.0000000;161
24.08.2021;0;242834.0000000;244300.0000000;241467.0000000;243883.0000000;314
25.08.2021;0;244450.0000000;245500.0000000;243629.0000000;244001.0000000;100
26.08.2021;0;243361.0000000;247002.0000000;242625.0000000;245850.0000000;169
27.08.2021;0;245995.0000000;247000.0000000;244503.0000000;246736.0000000;303
30.08.2021;0;246599.0000000;253000.0000000;246177.0000000;251878.0000000;318
31.08.2021;0;251526.0000000;254491.0000000;249000.0000000;254014.0000000;417
01.09.2021;0;253500.0000000;257000.0000000;253500.0000000;254149.0000000;261
02.09.2021;0;253990.0000000;255330.0000000;251997.0000000;252090.0000000;125
03.09.2021;0;252868.0000000;253304.0000000;250161.0000000;252300.0000000;77
07.09.2021;0;254026.0000000;258433.0000000;254026.0000000;256945.0000000;167
08.09.2021;0;256700.0000000;259500.0000000;256105.0000000;257279.0000000;153
09.09.2021;0;257091.0000000;258756.0000000;253900.0000000;254388.0000000;87
10.09.2021;0;253702.0000000;255600.0000000;253702.0000000;254175.0000000;141
13.09.2021;0;254028.0000000;256000.0000000;250812.0000000;250852.0000000;84
14.09.2021;0;252332.0000000;252925.0000000;251431.0000000;252032.0000000;84
15.09.2021;0;251426.0000000;251900.0000000;247400.0000000;250667.0000000;75
16.09.2021;0;251788.0000000;252991.0000000;250347.0000000;252647.0000000;64
17.09.2021;0;253600.0000000;253908.0000000;251680.0000000;251755.0000000;42
20.09.2021;0;251752.0000000;252493.0000000;243503.0000000;246714.0000000;728
21.09.2021;0;246686.0000000;248267.0000000;243771.0000000;244705.0000000;103
22.09.2021;0;244460.0000000;247147.0000000;243243.0000000;247038.0000000;160
23.09.2021;0;247500.0000000;249536.0000000;246079.0000000;249394.0000000;68
