<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
06.04.2021;0;6212.0000000;6370.0000000;6195.0000000;6278.0000000;4250
07.04.2021;0;6323.0000000;6400.0000000;6270.0000000;6344.0000000;3602
08.04.2021;0;6378.0000000;6436.0000000;6330.0000000;6415.0000000;4387
09.04.2021;0;6416.0000000;6465.0000000;6362.0000000;6404.0000000;3780
12.04.2021;0;6395.0000000;6429.0000000;6038.0000000;6105.0000000;21858
13.04.2021;0;6133.0000000;6218.0000000;6040.0000000;6096.0000000;16286
14.04.2021;0;6124.0000000;6124.0000000;5914.0000000;5977.0000000;8768
15.04.2021;0;6010.0000000;6415.0000000;6010.0000000;6342.0000000;18291
16.04.2021;0;6300.0000000;6406.0000000;6186.0000000;6223.0000000;10603
19.04.2021;0;6285.0000000;6343.0000000;6138.0000000;6195.0000000;6399
20.04.2021;0;6144.0000000;6320.0000000;6048.0000000;6067.0000000;4155
21.04.2021;0;6067.0000000;6250.0000000;6031.0000000;6240.0000000;3852
22.04.2021;0;6246.0000000;6277.0000000;5948.0000000;5996.0000000;11754
23.04.2021;0;6030.0000000;6245.0000000;5960.0000000;6191.0000000;11061
26.04.2021;0;6100.0000000;6430.0000000;6100.0000000;6400.0000000;15910
27.04.2021;0;6400.0000000;6639.0000000;6341.0000000;6550.0000000;13437
28.04.2021;0;6550.0000000;6701.0000000;6253.0000000;6265.0000000;15029
29.04.2021;0;6300.0000000;6350.0000000;6167.0000000;6252.0000000;4229
30.04.2021;0;6230.0000000;6305.0000000;6130.0000000;6147.0000000;8087
04.05.2021;0;6000.0000000;6150.0000000;5770.0000000;5901.0000000;27736
05.05.2021;0;5950.0000000;5955.0000000;5795.0000000;5831.0000000;11179
06.05.2021;0;5831.0000000;5840.0000000;5699.0000000;5785.0000000;5242
07.05.2021;0;5816.0000000;5864.0000000;5760.0000000;5825.0000000;2952
10.05.2021;0;5795.0000000;5835.0000000;5640.0000000;5656.0000000;9416
11.05.2021;0;5601.0000000;5699.0000000;5400.0000000;5694.0000000;10842
12.05.2021;0;5650.0000000;5688.0000000;5540.0000000;5567.0000000;5332
13.05.2021;0;5553.0000000;5655.0000000;5375.0000000;5412.0000000;9667
14.05.2021;0;5450.0000000;5550.0000000;5375.0000000;5518.0000000;3112
17.05.2021;0;5520.0000000;5580.0000000;5433.0000000;5510.0000000;8402
18.05.2021;0;5574.0000000;5596.0000000;5477.0000000;5480.0000000;5186
19.05.2021;0;5477.0000000;5670.0000000;5360.0000000;5616.0000000;17929
20.05.2021;0;5634.0000000;5749.0000000;5583.0000000;5742.0000000;5833
21.05.2021;0;5749.0000000;5790.0000000;5502.0000000;5682.0000000;4409
24.05.2021;0;5700.0000000;5751.0000000;5658.0000000;5694.0000000;7723
25.05.2021;0;5732.0000000;5780.0000000;5642.0000000;5712.0000000;4454
26.05.2021;0;5736.0000000;5780.0000000;5689.0000000;5750.0000000;3996
27.05.2021;0;5749.0000000;5762.0000000;5689.0000000;5741.0000000;3880
28.05.2021;0;5768.0000000;5936.0000000;5744.0000000;5861.0000000;7376
01.06.2021;0;5848.0000000;6085.0000000;5848.0000000;5944.0000000;14540
02.06.2021;0;5974.0000000;6055.0000000;5927.0000000;5990.0000000;5993
03.06.2021;0;5979.0000000;6002.0000000;5885.0000000;5892.0000000;3514
04.06.2021;0;5873.0000000;5976.0000000;5873.0000000;5949.0000000;3147
07.06.2021;0;5934.0000000;5960.0000000;5860.0000000;5924.0000000;8809
08.06.2021;0;5953.0000000;5985.0000000;5830.0000000;5850.0000000;3554
09.06.2021;0;5847.0000000;5887.0000000;5775.0000000;5789.0000000;5078
10.06.2021;0;5756.0000000;5875.0000000;5740.0000000;5861.0000000;2387
11.06.2021;0;5870.0000000;5900.0000000;5834.0000000;5858.0000000;2229
14.06.2021;0;5856.0000000;5902.0000000;5796.0000000;5870.0000000;3119
15.06.2021;0;5837.0000000;5890.0000000;5795.0000000;5803.0000000;4003
16.06.2021;0;5815.0000000;5850.0000000;5729.0000000;5811.0000000;2931
17.06.2021;0;5766.0000000;6177.0000000;5766.0000000;6117.0000000;16608
18.06.2021;0;6117.0000000;6205.0000000;5900.0000000;6158.0000000;10986
21.06.2021;0;6149.0000000;6249.0000000;6000.0000000;6049.0000000;7122
22.06.2021;0;6064.0000000;6135.0000000;6013.0000000;6093.0000000;4289
23.06.2021;0;6093.0000000;6121.0000000;6034.0000000;6083.0000000;4142
24.06.2021;0;6078.0000000;6296.0000000;6078.0000000;6216.0000000;6513
25.06.2021;0;6209.0000000;6281.0000000;6145.0000000;6182.0000000;2189
28.06.2021;0;6208.0000000;6351.0000000;6175.0000000;6284.0000000;5664
29.06.2021;0;6285.0000000;6573.0000000;6265.0000000;6527.0000000;12214
30.06.2021;0;6571.0000000;6893.0000000;6530.0000000;6870.0000000;14863
01.07.2021;0;6800.0000000;6912.0000000;6510.0000000;6842.0000000;11716
02.07.2021;0;6813.0000000;6982.0000000;6765.0000000;6934.0000000;10014
06.07.2021;0;6882.0000000;7070.0000000;6882.0000000;7023.0000000;13088
07.07.2021;0;7018.0000000;7090.0000000;6736.0000000;6763.0000000;9226
08.07.2021;0;6654.0000000;6805.0000000;6539.0000000;6731.0000000;11146
09.07.2021;0;6640.0000000;6796.0000000;6580.0000000;6748.0000000;4406
12.07.2021;0;6828.0000000;6849.0000000;6675.0000000;6797.0000000;8214
13.07.2021;0;6734.0000000;6770.0000000;6663.0000000;6695.0000000;2833
14.07.2021;0;6718.0000000;6765.0000000;6592.0000000;6600.0000000;4374
15.07.2021;0;6652.0000000;6740.0000000;6423.0000000;6476.0000000;7573
16.07.2021;0;6462.0000000;6528.0000000;6354.0000000;6364.0000000;2962
19.07.2021;0;6341.0000000;6500.0000000;6300.0000000;6484.0000000;5979
20.07.2021;0;6587.0000000;6587.0000000;6350.0000000;6479.0000000;4299
21.07.2021;0;6500.0000000;6622.0000000;6461.0000000;6622.0000000;7926
22.07.2021;0;6604.0000000;6739.0000000;6573.0000000;6671.0000000;4265
23.07.2021;0;6726.0000000;6800.0000000;6636.0000000;6784.0000000;3939
26.07.2021;0;6848.0000000;6848.0000000;6738.0000000;6766.0000000;2813
27.07.2021;0;6825.0000000;6936.0000000;6547.0000000;6761.0000000;18770
28.07.2021;0;6779.0000000;7250.0000000;6618.0000000;7165.0000000;23616
29.07.2021;0;7133.0000000;7720.0000000;7106.0000000;7444.0000000;16361
30.07.2021;0;7400.0000000;7812.0000000;7388.0000000;7770.0000000;13905
02.08.2021;0;7802.0000000;8050.0000000;7569.0000000;7936.0000000;12319
03.08.2021;0;7905.0000000;8370.0000000;7843.0000000;8200.0000000;10037
04.08.2021;0;8268.0000000;8945.0000000;8204.0000000;8701.0000000;27149
05.08.2021;0;8701.0000000;8701.0000000;8164.0000000;8249.0000000;14907
06.08.2021;0;8143.0000000;8536.0000000;8054.0000000;8090.0000000;17025
09.08.2021;0;8090.0000000;8257.0000000;7889.0000000;7928.0000000;27110
10.08.2021;0;7886.0000000;8073.0000000;7724.0000000;7880.0000000;12287
11.08.2021;0;7880.0000000;8095.0000000;7797.0000000;7893.0000000;7625
12.08.2021;0;7900.0000000;8078.0000000;7808.0000000;7857.0000000;9058
13.08.2021;0;7807.0000000;8180.0000000;7800.0000000;8084.0000000;6713
16.08.2021;0;8173.0000000;8173.0000000;7767.0000000;7867.0000000;9606
17.08.2021;0;7838.0000000;7978.0000000;7744.0000000;7879.0000000;6080
18.08.2021;0;7990.0000000;7990.0000000;7571.0000000;7642.0000000;5362
19.08.2021;0;7639.0000000;7885.0000000;7549.0000000;7715.0000000;23676
20.08.2021;0;7690.0000000;7885.0000000;7677.0000000;7768.0000000;3097
23.08.2021;0;7850.0000000;8096.0000000;7777.0000000;8092.0000000;13854
24.08.2021;0;8133.0000000;8135.0000000;7910.0000000;7938.0000000;5928
25.08.2021;0;7968.0000000;8128.0000000;7922.0000000;8015.0000000;3323
26.08.2021;0;8021.0000000;8107.0000000;7942.0000000;8004.0000000;5243
27.08.2021;0;7950.0000000;8227.0000000;7923.0000000;8185.0000000;9962
30.08.2021;0;8243.0000000;8421.0000000;8170.0000000;8170.0000000;7156
31.08.2021;0;8204.0000000;8208.0000000;7990.0000000;8121.0000000;3128
01.09.2021;0;8077.0000000;8172.0000000;7951.0000000;8001.0000000;3226
02.09.2021;0;8005.0000000;8070.0000000;7922.0000000;7947.0000000;2152
03.09.2021;0;7992.0000000;8081.0000000;7895.0000000;8010.0000000;5054
07.09.2021;0;8097.0000000;8100.0000000;7970.0000000;7990.0000000;6032
08.09.2021;0;7986.0000000;8003.0000000;7740.0000000;7771.0000000;7636
09.09.2021;0;7733.0000000;7813.0000000;7683.0000000;7760.0000000;2076
10.09.2021;0;7758.0000000;7798.0000000;7682.0000000;7683.0000000;2910
13.09.2021;0;7671.0000000;7723.0000000;7477.0000000;7626.0000000;3765
14.09.2021;0;7649.0000000;7774.0000000;7570.0000000;7721.0000000;3825
15.09.2021;0;7752.0000000;7753.0000000;7546.0000000;7638.0000000;6479
16.09.2021;0;7661.0000000;7737.0000000;7534.0000000;7696.0000000;1973
17.09.2021;0;7725.0000000;7749.0000000;7552.0000000;7565.0000000;3279
20.09.2021;0;7497.0000000;7530.0000000;7333.0000000;7460.0000000;9633
21.09.2021;0;7492.0000000;7547.0000000;7420.0000000;7500.0000000;2107
22.09.2021;0;7545.0000000;7632.0000000;7450.0000000;7622.0000000;3374
23.09.2021;0;7646.0000000;7772.0000000;7560.0000000;7740.0000000;4597
